Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
2025-05-04 20:58:10.490,10699.0,267.0,7,98.0,False,0,car,0 days 00:00:13.748000,0 days 01:51:43.649000,798.3466666666666
2025-05-04 20:58:10.650,10841.0,269.0,7,98.0,False,0,car,0 days 00:00:13.908000,0 days 01:51:43.809000,810.3022222222221
2025-05-04 20:58:11.050,11011.0,274.0,7,98.0,False,0,car,0 days 00:00:14.308000,0 days 01:51:44.209000,840.7466666666666
2025-05-04 20:58:11.290,11079.0,277.0,7,98.0,False,0,car,0 days 00:00:14.548000,0 days 01:51:44.449000,859.2133333333333
2025-05-04 20:58:11.530,11175.0,280.0,7,98.0,False,0,car,0 days 00:00:14.788000,0 days 01:51:44.689000,877.8799999999999
2025-05-04 20:58:11.811,11283.0,283.0,7,98.0,False,0,car,0 days 00:00:15.069000,0 days 01:51:44.970000,899.9697222222221
2025-05-04 20:58:12.131,11453.0,286.0,7,98.0,False,0,car,0 days 00:00:15.389000,0 days 01:51:45.290000,925.3919444444442
2025-05-04 20:58:12.291,11477.0,288.0,7,98.0,False,0,car,0 days 00:00:15.549000,0 days 01:51:45.450000,938.1919444444443
2025-05-04 20:58:12.611,11547.0,290.0,7,98.0,False,0,car,0 days 00:00:15.869000,0 days 01:51:45.770000,963.9697222222221
2025-05-04 20:58:12.891,11675.0,293.0,7,98.0,False,0,car,0 days 00:00:16.149000,0 days 01:51:46.050000,986.7586111111111
2025-05-04 20:58:13.051,11689.0,294.0,7,98.0,False,0,car,0 days 00:00:16.309000,0 days 01:51:46.210000,999.8252777777778
2025-05-04 20:58:13.371,11713.0,295.0,7,98.0,False,0,car,0 days 00:00:16.629000,0 days 01:51:46.530000,1026.0475000000001
2025-05-04 20:58:13.611,11663.0,295.0,7,75.0,False,0,car,0 days 00:00:16.869000,0 days 01:51:46.770000,1045.7141666666666
2025-05-04 20:58:13.811,11484.0,292.0,7,7.0,True,0,car,0 days 00:00:17.069000,0 days 01:51:46.970000,1061.9363888888888
2025-05-04 20:58:14.090,11796.0,285.0,7,0.0,True,0,car,0 days 00:00:17.348000,0 days 01:51:47.249000,1084.023888888889
2025-05-04 20:58:14.450,12338.0,271.0,6,0.0,False,0,car,0 days 00:00:17.708000,0 days 01:51:47.609000,1111.1238888888888
2025-05-04 20:58:14.730,11825.0,262.0,6,29.0,False,0,car,0 days 00:00:17.988000,0 days 01:51:47.889000,1131.5016666666668
2025-05-04 20:58:14.970,11607.0,256.0,6,50.0,False,0,car,0 days 00:00:18.228000,0 days 01:51:48.129000,1148.5683333333336
2025-05-04 20:58:15.170,11496.0,253.0,6,59.0,False,0,car,0 days 00:00:18.428000,0 days 01:51:48.329000,1162.623888888889
2025-05-04 20:58:15.370,11506.0,252.0,6,68.0,False,0,car,0 days 00:00:18.628000,0 days 01:51:48.529000,1176.623888888889
2025-05-04 20:58:15.610,11450.0,251.0,6,72.0,False,0,car,0 days 00:00:18.868000,0 days 01:51:48.769000,1193.3572222222222
2025-05-04 20:58:15.770,11379.0,251.0,6,61.0,False,0,car,0 days 00:00:19.028000,0 days 01:51:48.929000,1204.5127777777777
2025-05-04 20:58:16.050,10968.0,247.0,6,0.0,True,0,car,0 days 00:00:19.308000,0 days 01:51:49.209000,1223.723888888889
2025-05-04 20:58:16.410,10522.0,237.0,6,0.0,False,0,car,0 days 00:00:19.668000,0 days 01:51:49.569000,1247.423888888889
2025-05-04 20:58:16.570,10511.0,232.0,6,2.0,False,0,car,0 days 00:00:19.828000,0 days 01:51:49.729000,1257.7350000000001
2025-05-04 20:58:16.810,10384.0,227.0,6,23.0,False,0,car,0 days 00:00:20.068000,0 days 01:51:49.969000,1272.8683333333336
2025-05-04 20:58:17.130,10277.0,222.0,6,68.0,False,0,car,0 days 00:00:20.388000,0 days 01:51:50.289000,1292.601666666667
2025-05-04 20:58:17.450,10456.0,226.0,6,88.0,False,0,car,0 days 00:00:20.708000,0 days 01:51:50.609000,1312.6905555555556
2025-05-04 20:58:17.890,10793.0,232.0,6,97.0,False,0,car,0 days 00:00:21.148000,0 days 01:51:51.049000,1341.0461111111113
2025-05-04 20:58:18.050,10630.0,235.0,6,98.0,False,0,car,0 days 00:00:21.308000,0 days 01:51:51.209000,1351.4905555555556
2025-05-04 20:58:18.371,10997.0,242.0,6,95.0,False,0,car,0 days 00:00:21.629000,0 days 01:51:51.530000,1373.068888888889
2025-05-04 20:58:18.651,10912.0,242.0,6,76.0,False,0,car,0 days 00:00:21.909000,0 days 01:51:51.810000,1391.891111111111
2025-05-04 20:58:18.851,10886.0,239.0,6,57.0,False,0,car,0 days 00:00:22.109000,0 days 01:51:52.010000,1405.1688888888891
2025-05-04 20:58:19.051,11078.0,237.0,6,57.0,False,0,car,0 days 00:00:22.309000,0 days 01:51:52.210000,1418.3355555555556
2025-05-04 20:58:19.251,10827.0,236.0,6,61.0,False,0,car,0 days 00:00:22.509000,0 days 01:51:52.410000,1431.4466666666667
2025-05-04 20:58:19.531,10713.0,234.0,6,61.0,False,0,car,0 days 00:00:22.789000,0 days 01:51:52.690000,1449.6466666666668
2025-05-04 20:58:19.771,10485.0,233.0,6,18.0,False,0,car,0 days 00:00:23.029000,0 days 01:51:52.930000,1465.18
2025-05-04 20:58:20.011,10154.0,229.0,6,0.0,False,0,car,0 days 00:00:23.269000,0 days 01:51:53.170000,1480.4466666666667
2025-05-04 20:58:20.211,11282.0,225.0,6,0.0,True,0,car,0 days 00:00:23.469000,0 days 01:51:53.370000,1492.946666666667
2025-05-04 20:58:20.451,10941.0,214.0,5,0.0,True,0,car,0 days 00:00:23.709000,0 days 01:51:53.610000,1507.2133333333336
2025-05-04 20:58:20.810,11828.0,199.0,5,0.0,True,0,car,0 days 00:00:24.068000,0 days 01:51:53.969000,1527.058055555556
2025-05-04 20:58:20.970,11280.0,190.0,4,0.0,True,0,car,0 days 00:00:24.228000,0 days 01:51:54.129000,1535.5025000000003
2025-05-04 20:58:21.170,11415.0,182.0,4,0.0,True,0,car,0 days 00:00:24.428000,0 days 01:51:54.329000,1545.6136111111114
2025-05-04 20:58:21.610,11590.0,165.0,3,0.0,True,0,car,0 days 00:00:24.868000,0 days 01:51:54.769000,1565.7802777777779
2025-05-04 20:58:21.970,10570.0,153.0,3,0.0,True,0,car,0 days 00:00:25.228000,0 days 01:51:55.129000,1581.080277777778
2025-05-04 20:58:22.130,10223.0,150.0,3,0.0,True,0,car,0 days 00:00:25.388000,0 days 01:51:55.289000,1587.7469444444448
2025-05-04 20:58:22.330,9896.0,144.0,3,0.0,True,0,car,0 days 00:00:25.588000,0 days 01:51:55.489000,1595.7469444444448
2025-05-04 20:58:22.650,9305.0,135.0,3,0.0,False,0,car,0 days 00:00:25.908000,0 days 01:51:55.809000,1607.7469444444448
2025-05-04 20:58:23.010,9105.0,128.0,3,3.0,False,0,car,0 days 00:00:26.268000,0 days 01:51:56.169000,1620.5469444444448
2025-05-04 20:58:23.290,9249.0,125.0,3,30.0,False,0,car,0 days 00:00:26.548000,0 days 01:51:56.449000,1630.269166666667
2025-05-04 20:58:23.490,9318.0,127.0,3,44.0,False,0,car,0 days 00:00:26.748000,0 days 01:51:56.649000,1637.3247222222226
2025-05-04 20:58:23.690,9820.0,127.0,3,54.0,False,0,car,0 days 00:00:26.948000,0 days 01:51:56.849000,1644.380277777778
2025-05-04 20:58:23.890,10027.0,134.0,3,64.0,False,0,car,0 days 00:00:27.148000,0 days 01:51:57.049000,1651.8247222222224
2025-05-04 20:58:24.090,10587.0,140.0,3,76.0,False,0,car,0 days 00:00:27.348000,0 days 01:51:57.249000,1659.6025000000002
2025-05-04 20:58:24.250,11225.0,147.0,3,80.0,False,0,car,0 days 00:00:27.508000,0 days 01:51:57.409000,1666.1358333333335
2025-05-04 20:58:24.410,11258.0,150.0,3,83.0,False,0,car,0 days 00:00:27.668000,0 days 01:51:57.569000,1672.8025000000002
2025-05-04 20:58:24.690,10369.0,161.0,3,89.0,False,0,car,0 days 00:00:27.948000,0 days 01:51:57.849000,1685.3247222222226
2025-05-04 20:58:24.850,10642.0,169.0,4,99.0,False,0,car,0 days 00:00:28.108000,0 days 01:51:58.009000,1692.8358333333338
2025-05-04 20:58:25.011,10864.0,177.0,4,99.0,False,0,car,0 days 00:00:28.269000,0 days 01:51:58.170000,1700.751666666667
2025-05-04 20:58:25.171,11404.0,177.0,4,99.0,False,0,car,0 days 00:00:28.429000,0 days 01:51:58.330000,1708.6183333333336
2025-05-04 20:58:25.491,10380.0,193.0,4,99.0,False,0,car,0 days 00:00:28.749000,0 days 01:51:58.650000,1725.7738888888891
2025-05-04 20:58:25.771,10747.0,203.0,5,99.0,False,0,car,0 days 00:00:29.029000,0 days 01:51:58.930000,1741.5627777777781
2025-05-04 20:58:25.971,11066.0,210.0,5,99.0,False,0,car,0 days 00:00:29.229000,0 days 01:51:59.130000,1753.2294444444447
2025-05-04 20:58:26.291,11598.0,219.0,5,99.0,False,0,car,0 days 00:00:29.549000,0 days 01:51:59.450000,1772.6961111111113
2025-05-04 20:58:26.691,10581.0,230.0,6,99.0,False,0,car,0 days 00:00:29.949000,0 days 01:51:59.850000,1798.251666666667
2025-05-04 20:58:27.131,11014.0,240.0,6,99.0,False,0,car,0 days 00:00:30.389000,0 days 01:52:00.290000,1827.5850000000003
2025-05-04 20:58:27.450,11347.0,246.0,6,99.0,False,0,car,0 days 00:00:30.708000,0 days 01:52:00.609000,1849.3833333333334
2025-05-04 20:58:27.770,11610.0,255.0,6,99.0,False,0,car,0 days 00:00:31.028000,0 days 01:52:00.929000,1872.0500000000002
2025-05-04 20:58:28.090,10451.0,260.0,6,99.0,False,0,car,0 days 00:00:31.348000,0 days 01:52:01.249000,1895.1611111111113
2025-05-04 20:58:28.410,10604.0,265.0,7,99.0,False,0,car,0 days 00:00:31.668000,0 days 01:52:01.569000,1918.716666666667
2025-05-04 20:58:28.570,10730.0,269.0,7,99.0,False,0,car,0 days 00:00:31.828000,0 days 01:52:01.729000,1930.6722222222224
2025-05-04 20:58:28.970,10932.0,275.0,7,99.0,False,0,car,0 days 00:00:32.228000,0 days 01:52:02.129000,1961.227777777778
2025-05-04 20:58:29.250,11119.0,279.0,7,99.0,False,0,car,0 days 00:00:32.508000,0 days 01:52:02.409000,1982.9277777777781
2025-05-04 20:58:29.450,11175.0,281.0,7,99.0,False,0,car,0 days 00:00:32.708000,0 days 01:52:02.609000,1998.538888888889
2025-05-04 20:58:29.610,11278.0,282.0,7,99.0,False,0,car,0 days 00:00:32.868000,0 days 01:52:02.769000,2011.0722222222225
2025-05-04 20:58:29.890,11383.0,286.0,7,99.0,False,0,car,0 days 00:00:33.148000,0 days 01:52:03.049000,2033.316666666667
2025-05-04 20:58:30.210,11539.0,289.0,7,99.0,False,0,car,0 days 00:00:33.468000,0 days 01:52:03.369000,2059.005555555556
2025-05-04 20:58:30.450,11582.0,291.0,7,99.0,False,0,car,0 days 00:00:33.708000,0 days 01:52:03.609000,2078.4055555555556
2025-05-04 20:58:30.730,11721.0,293.0,7,99.0,False,0,car,0 days 00:00:33.988000,0 days 01:52:03.889000,2101.1944444444443
2025-05-04 20:58:31.090,10485.0,296.0,7,99.0,False,0,car,0 days 00:00:34.348000,0 days 01:52:04.249000,2130.7944444444443
2025-05-04 20:58:31.450,10543.0,299.0,8,99.0,False,0,car,0 days 00:00:34.708000,0 days 01:52:04.609000,2160.6944444444443
2025-05-04 20:58:31.811,10582.0,301.0,8,99.0,False,0,car,0 days 00:00:35.069000,0 days 01:52:04.970000,2190.878055555556
2025-05-04 20:58:32.091,10651.0,302.0,8,99.0,False,0,car,0 days 00:00:35.349000,0 days 01:52:05.250000,2214.3669444444445
2025-05-04 20:58:32.491,10748.0,305.0,8,99.0,False,0,car,0 days 00:00:35.749000,0 days 01:52:05.650000,2248.2558333333336
2025-05-04 20:58:32.691,10815.0,306.0,8,99.0,False,0,car,0 days 00:00:35.949000,0 days 01:52:05.850000,2265.255833333333
2025-05-04 20:58:32.851,10847.0,308.0,8,99.0,False,0,car,0 days 00:00:36.109000,0 days 01:52:06.010000,2278.9447222222225
2025-05-04 20:58:33.331,10946.0,309.0,8,99.0,False,0,car,0 days 00:00:36.589000,0 days 01:52:06.490000,2320.1447222222223
2025-05-04 20:58:33.491,10860.0,310.0,8,99.0,False,0,car,0 days 00:00:36.749000,0 days 01:52:06.650000,2333.9225000000006
2025-05-04 20:58:33.771,10958.0,310.0,8,99.0,False,0,car,0 days 00:00:37.029000,0 days 01:52:06.930000,2358.033611111112
2025-05-04 20:58:34.050,11029.0,312.0,8,99.0,False,0,car,0 days 00:00:37.308000,0 days 01:52:07.209000,2382.2136111111117
2025-05-04 20:58:34.250,11012.0,313.0,8,99.0,False,0,car,0 days 00:00:37.508000,0 days 01:52:07.409000,2399.602500000001
2025-05-04 20:58:34.570,11063.0,314.0,8,99.0,False,0,car,0 days 00:00:37.828000,0 days 01:52:07.729000,2427.513611111112
2025-05-04 20:58:34.970,11055.0,315.0,8,99.0,False,0,car,0 days 00:00:38.228000,0 days 01:52:08.129000,2462.513611111112
2025-05-04 20:58:35.210,11083.0,315.0,8,99.0,False,0,car,0 days 00:00:38.468000,0 days 01:52:08.369000,2483.513611111112
2025-05-04 20:58:35.450,11160.0,316.0,8,99.0,False,0,car,0 days 00:00:38.708000,0 days 01:52:08.609000,2504.580277777778
2025-05-04 20:58:35.730,11172.0,317.0,8,99.0,False,0,car,0 days 00:00:38.988000,0 days 01:52:08.889000,2529.2358333333336
2025-05-04 20:58:35.970,11156.0,317.0,8,99.0,False,0,car,0 days 00:00:39.228000,0 days 01:52:09.129000,2550.3691666666673
2025-05-04 20:58:36.210,11189.0,317.0,8,99.0,False,0,car,0 days 00:00:39.468000,0 days 01:52:09.369000,2571.502500000001
2025-05-04 20:58:36.570,11173.0,318.0,8,99.0,False,0,car,0 days 00:00:39.828000,0 days 01:52:09.729000,2603.3025000000007
2025-05-04 20:58:36.810,11225.0,318.0,8,99.0,False,0,car,0 days 00:00:40.068000,0 days 01:52:09.969000,2624.5025
2025-05-04 20:58:37.090,11239.0,318.0,8,99.0,False,0,car,0 days 00:00:40.348000,0 days 01:52:10.249000,2649.2358333333336
2025-05-04 20:58:37.290,11251.0,320.0,8,99.0,False,0,car,0 days 00:00:40.548000,0 days 01:52:10.449000,2667.0136111111115
2025-05-04 20:58:37.530,11276.0,319.0,8,99.0,False,0,car,0 days 00:00:40.788000,0 days 01:52:10.689000,2688.280277777778
2025-05-04 20:58:37.770,11234.0,321.0,8,99.0,False,0,car,0 days 00:00:41.028000,0 days 01:52:10.929000,2709.680277777778
2025-05-04 20:58:38.010,11259.0,321.0,8,99.0,False,0,car,0 days 00:00:41.268000,0 days 01:52:11.169000,2731.080277777778
2025-05-04 20:58:38.251,11278.0,321.0,8,99.0,False,0,car,0 days 00:00:41.509000,0 days 01:52:11.410000,2752.569444444445
2025-05-04 20:58:38.411,11314.0,321.0,8,99.0,False,0,car,0 days 00:00:41.669000,0 days 01:52:11.570000,2766.836111111111
2025-05-04 20:58:38.691,11320.0,321.0,8,99.0,False,0,car,0 days 00:00:41.949000,0 days 01:52:11.850000,2791.802777777778
2025-05-04 20:58:39.051,11348.0,323.0,8,99.0,False,0,car,0 days 00:00:42.309000,0 days 01:52:12.210000,2824.1027777777776
2025-05-04 20:58:39.411,11331.0,323.0,8,99.0,False,0,car,0 days 00:00:42.669000,0 days 01:52:12.570000,2856.4027777777774
2025-05-04 20:58:39.571,11359.0,322.0,8,99.0,False,0,car,0 days 00:00:42.829000,0 days 01:52:12.730000,2870.713888888889
2025-05-04 20:58:39.771,11354.0,323.0,8,99.0,False,0,car,0 days 00:00:43.029000,0 days 01:52:12.930000,2888.6583333333338
2025-05-04 20:58:40.051,11316.0,322.0,8,99.0,False,0,car,0 days 00:00:43.309000,0 days 01:52:13.210000,2913.7027777777776
2025-05-04 20:58:40.371,11327.0,317.0,8,1.0,False,0,car,0 days 00:00:43.629000,0 days 01:52:13.530000,2941.8805555555555
2025-05-04 20:58:40.611,10822.0,313.0,8,0.0,True,0,car,0 days 00:00:43.869000,0 days 01:52:13.770000,2962.7472222222223
2025-05-04 20:58:40.890,10510.0,295.0,8,0.0,True,0,car,0 days 00:00:44.148000,0 days 01:52:14.049000,2985.6097222222224
2025-05-04 20:58:41.330,8521.0,243.0,8,0.0,True,0,car,0 days 00:00:44.588000,0 days 01:52:14.489000,3015.3097222222223
2025-05-04 20:58:41.570,9130.0,204.0,8,0.0,True,0,car,0 days 00:00:44.828000,0 days 01:52:14.729000,3028.909722222222
2025-05-04 20:58:41.770,9497.0,185.0,7,0.0,True,0,car,0 days 00:00:45.028000,0 days 01:52:14.929000,3039.1874999999995
2025-05-04 20:58:42.090,9876.0,160.0,6,0.0,True,0,car,0 days 00:00:45.348000,0 days 01:52:15.249000,3053.4097222222217
2025-05-04 20:58:42.290,10186.0,146.0,6,0.0,True,0,car,0 days 00:00:45.548000,0 days 01:52:15.449000,3061.520833333333
2025-05-04 20:58:42.570,10905.0,130.0,3,0.0,True,0,car,0 days 00:00:45.828000,0 days 01:52:15.729000,3071.6319444444443
2025-05-04 20:58:42.770,10304.0,120.0,2,0.0,True,0,car,0 days 00:00:46.028000,0 days 01:52:15.929000,3078.298611111111
2025-05-04 20:58:42.930,9794.0,116.0,2,0.0,True,0,car,0 days 00:00:46.188000,0 days 01:52:16.089000,3083.4541666666664
2025-05-04 20:58:43.210,9099.0,106.0,2,0.0,True,0,car,0 days 00:00:46.468000,0 days 01:52:16.369000,3091.698611111111
2025-05-04 20:58:43.370,8778.0,101.0,2,0.0,True,0,car,0 days 00:00:46.628000,0 days 01:52:16.529000,3096.1874999999995
2025-05-04 20:58:43.730,8060.0,96.0,2,0.0,False,0,car,0 days 00:00:46.988000,0 days 01:52:16.889000,3105.7874999999995
2025-05-04 20:58:43.890,7975.0,91.0,2,0.0,False,0,car,0 days 00:00:47.148000,0 days 01:52:17.049000,3109.831944444444
2025-05-04 20:58:44.090,7791.0,89.0,2,7.0,False,0,car,0 days 00:00:47.348000,0 days 01:52:17.249000,3114.7763888888885
2025-05-04 20:58:44.370,8370.0,90.0,2,30.0,False,0,car,0 days 00:00:47.628000,0 days 01:52:17.529000,3121.7763888888885
2025-05-04 20:58:44.650,8745.0,94.0,2,41.0,False,0,car,0 days 00:00:47.908000,0 days 01:52:17.809000,3129.0874999999996
2025-05-04 20:58:44.811,9013.0,97.0,2,44.0,False,0,car,0 days 00:00:48.069000,0 days 01:52:17.970000,3133.425555555555
2025-05-04 20:58:45.251,10301.0,112.0,2,62.0,False,0,car,0 days 00:00:48.509000,0 days 01:52:18.410000,3147.114444444444
2025-05-04 20:58:45.571,9625.0,123.0,2,48.0,False,0,car,0 days 00:00:48.829000,0 days 01:52:18.730000,3158.0477777777774
2025-05-04 20:58:45.771,9065.0,124.0,3,26.0,False,0,car,0 days 00:00:49.029000,0 days 01:52:18.930000,3164.9366666666665
2025-05-04 20:58:46.051,8736.0,122.0,3,0.0,False,0,car,0 days 00:00:49.309000,0 days 01:52:19.210000,3174.425555555555
2025-05-04 20:58:46.251,8427.0,118.0,3,0.0,False,0,car,0 days 00:00:49.509000,0 days 01:52:19.410000,3180.9811111111107
2025-05-04 20:58:46.491,8427.0,114.0,3,0.0,True,0,car,0 days 00:00:49.749000,0 days 01:52:19.650000,3188.5811111111107
2025-05-04 20:58:46.651,7674.0,113.0,3,0.0,True,0,car,0 days 00:00:49.909000,0 days 01:52:19.810000,3193.6033333333326
2025-05-04 20:58:46.971,7464.0,104.0,3,0.0,True,0,car,0 days 00:00:50.229000,0 days 01:52:20.130000,3202.847777777777
2025-05-04 20:58:47.131,7237.0,104.0,3,0.0,True,0,car,0 days 00:00:50.389000,0 days 01:52:20.290000,3207.4699999999993
2025-05-04 20:58:47.411,7057.0,100.0,3,0.0,False,0,car,0 days 00:00:50.669000,0 days 01:52:20.570000,3215.247777777777
2025-05-04 20:58:47.690,6702.0,94.0,3,0.0,False,0,car,0 days 00:00:50.948000,0 days 01:52:20.849000,3222.5327777777775
2025-05-04 20:58:47.890,6805.0,92.0,3,16.0,False,0,car,0 days 00:00:51.148000,0 days 01:52:21.049000,3227.643888888889
